x,y,z,T,label
0.8311126721249061,0.6581070759120216,0.07810839308036388,300.45250841476263,0
0.15328431662449404,0.893716110992977,0.029834770099697483,298.16256324499557,0
0.1792683081577391,0.7745721917998397,0.3464786554071809,298.73668140810037,0
0.5993827915208435,0.715709097589945,0.01903414781748658,299.39958188743486,0
0.8745620408374645,0.8130062404705285,0.16548775758177503,298.46671605056605,0
0.19643466571457324,0.6803286672251272,0.7251833208508688,299.99087847882123,0
0.31032367290009477,0.7563696223033791,0.7080912356835879,298.90507334653967,0
0.7774048382411776,0.8683528442411101,0.7385803864573827,298.2296444649764,0
0.9718264260609674,0.9432014433618539,0.31715317112997876,298.0798383286774,0
0.5007411862023423,0.9605285986475958,0.8900194571176955,298.06152539761587,0
0.14389750255125078,0.7518164625915496,0.5938305480284476,298.9519128330391,0
0.013936287708201545,0.7601375573702845,0.12602634174662652,298.86778737134944,0
0.22965602999885526,0.8999352053819183,0.14371866145553414,298.14906681603645,0
0.13182221778652103,0.6572253458721007,0.6930954269297015,300.4723821139131,0
0.6776586736128575,0.9186911811725342,0.17294393644207806,298.1142418181433,0
0.12183250462853112,0.7470708232587118,0.5072927015820433,299.00287153191647,0
0.506329931620633,0.5579283621676342,0.9917744759287107,303.5544818872177,0
0.6942624356428865,0.5360295735364718,0.004007604733339498,304.46610249557494,0
0.5811166092209024,0.9209966055197316,0.016579801897556923,298.11051226395597,0
0.19977565166005762,0.527783958453439,0.9930845819305065,304.8298932190932,0
0.8041245261822627,0.6403057180668279,0.5846388341341655,300.8778428984853,0
0.7154071296158017,0.6670650202507729,0.12690997551851313,300.2574479332286,0
0.7389840039155418,0.586497222595797,0.8973021997540936,302.49035266319584,0
0.13105775155731325,0.6569466849009946,0.8803803001276922,300.4786883896548,0
0.12375380365034461,0.8713462833625428,0.5362004131113752,298.22061723479885,0
0.9275625510065076,0.5073414217800354,0.6217920298607565,305.7767987215839,0
0.39757819382494064,0.9135867122603432,0.27318719150087634,298.12290695348776,0
0.30094869178093975,0.9282740117872791,0.05051969637200515,298.0994502172775,0
0.4885840453515333,0.6861307865957741,0.5945676088908644,299.88231209088696,0
0.6628642127635824,0.5768064495303173,0.294755193202763,302.8350973806477,0
0.9556232570469699,0.8004202039725404,0.6636210466603519,298.54372485581365,0
0.286446226882055,0.5598362779324472,0.8362451768426012,303.47893535823493,0
0.9248084293120271,0.6824596805391263,0.018160543914364058,299.95044751300526,0
0.024859491386256316,0.9792145904504862,0.5957137746857274,298.0461424694826,0
0.5551980423268247,0.9977322362918186,0.23128053968685225,298.03445728166963,0
0.6339751116810851,0.8860524456772928,0.8738884979038014,298.18069453801667,0
0.1058974037507533,0.6554807549603832,0.2536645065618285,300.51206491984965,0
0.14033959706391264,0.8438325245830463,0.6107701332354183,298.3168043387597,0
0.41911431931630383,0.8527031827420064,0.5535408400896115,298.2823854848158,0
0.9662319121431817,0.6939208475818248,0.3961665000592489,299.7439527579605,0
0.5960425532343728,0.8204443172930798,0.6776207635997941,298.4258026789138,0
0.9330232216002112,0.5053638224878381,0.7257696347154339,305.8716022611911,0
0.8043609156129707,0.6045288293011207,0.5669377953193868,301.89345343464817,0
0.4673816015552915,0.7625441514836306,0.7584222371847541,298.8446550581873,0
0.7847634492521874,0.5818756521291479,0.9834170759929376,302.65267413297676,0
0.017836783976987736,0.5829534339382668,0.4192723879008051,302.614478903382,0
0.10914399676573494,0.9181521452751189,0.5145830518855309,298.11513006795184,0
0.8294286148827363,0.9945665013418028,0.012469877941213237,298.0362387251288,0
0.7968170883251617,0.7779847140142242,0.7960285563103784,298.7082692062188,0
0.2326407419664337,0.9195348654408567,0.5202300670459938,298.1128639743384,0
0.5307695905990535,0.9951608321631362,0.4079614303605652,298.0358979453933,0
0.6060158207000109,0.5707979442843873,0.0940719630893958,303.05724120746294,0
0.8677389537760112,0.7241228066271755,0.8896564216753973,299.282338173105,0
0.6031071573387257,0.6962863579209599,0.39500724004055643,299.7035780644216,0
0.4125715692736803,0.5400246418230925,0.6825815982092204,304.2937979938032,0
0.3741840434071827,0.8776650863973723,0.14937415636815077,298.20259073480776,0
0.4258820863735099,0.7168895136612965,0.9615496295410325,299.38262598717193,0
0.6519310255799742,0.7346634670952006,0.1784417618218309,299.14692224170676,0
0.8674906317523249,0.5753364869066201,0.19954199289949037,302.8888518945031,0
0.45389688207629975,0.5904633261154341,0.8589828605577138,302.3540923942987,0
0.24783956295135812,0.9535518110781075,0.9125827441419312,298.06838026316325,0
0.23666236299758114,0.5223245444871394,0.2121474075233014,305.0766536931566,0
0.7460142802434464,0.6164261424718531,0.4698008881748279,301.53115478572334,0
0.8165687634239104,0.6460296651572641,0.7334949045628298,300.7354819923427,0
0.10527807985412496,0.7450987712007933,0.8783657338108016,299.024705823473,0
0.06655885695517816,0.793222586507398,0.3790526950373052,298.59250373756197,0
0.5944336637564518,0.7466449879253333,0.5170194868494292,299.007553228111,0
0.14617324419269828,0.542057667278441,0.7417164105197349,304.207124815849,0
0.8246641904563413,0.6218337270278568,0.7311359766527954,301.3746625730537,0
0.31033467392407443,0.9217941923812706,0.7829601300260849,298.10924783217456,0
0.14387193297114265,0.8187943502392295,0.5699338186415264,298.4345986987374,0
0.9209704724874502,0.8245745250671372,0.10461509680477521,298.4044605398794,0
0.16553172273527816,0.8351016276756775,0.90397329087804,298.3542301268499,0
0.28472008233793555,0.8814515095197646,0.8655725393210282,298.1924287497933,0
0.15361339519205863,0.5290542408607237,0.798097435818333,304.77314371806204,0
0.11549006366535497,0.6833041924663061,0.09986247716072949,299.93460437652016,0
0.021148016336440034,0.7697637176308394,0.2043973670814292,298.7783533615212,0
0.05539540916426011,0.669228241648663,0.7436003651076519,300.21218528993876,0
0.1746414709358527,0.9222394366435933,0.023140094581946435,298.10854767898473,0
0.05338193262717539,0.7412862542936469,0.9792246337072796,299.06803892091847,0
0.5911438161109712,0.8843137947296895,0.3771446803556807,298.1850514428646,0
0.6807145267995064,0.9260077584405846,0.7193125336908236,298.10278247885867,0
0.39363045683202824,0.752395741451749,0.8875710884880433,298.94584338539534,0
0.3179910969520494,0.954776121935675,0.39462988815008226,298.067129098594,0
0.5045262370222301,0.7935619702684903,0.31913248859966603,298.5901220778142,0
0.8750049422346086,0.9251371494168609,0.6087411288982467,298.1040892493436,0
0.851131626822206,0.6702953977957622,0.5809893737480507,300.1901163311742,0
